,stop_sequence,stop_id,stop_name,stop_lat,stop_lon,route_id,route_short_name,route_long_name,route_type,route_color,route_text_color,geometry
1251,1,22180,Southern Cross Railway Station (Melbourne City),-37.8179364275358,144.951411219786,2-WBE-mjp-7,Werribee,Werribee - City (Flinders Street),2,028430,FFFFFF,POINT (144.951411219786 -37.8179364275358)
1252,2,19973,North Melbourne Railway Station (West Melbourne),-37.8074187741802,144.94256978252,2-WBE-mjp-7,Werribee,Werribee - City (Flinders Street),2,028430,FFFFFF,POINT (144.94256978252 -37.8074187741802)
1253,3,20026,South Kensington Railway Station (Kensington),-37.7995308742656,144.925469007521,2-WBE-mjp-7,Werribee,Werribee - City (Flinders Street),2,028430,FFFFFF,POINT (144.925469007521 -37.7995308742656)
1254,4,20025,Footscray Railway Station (Footscray),-37.8010829790948,144.90319921519,2-WBE-mjp-7,Werribee,Werribee - City (Flinders Street),2,028430,FFFFFF,POINT (144.90319921519 -37.8010829790948)
1255,5,19997,Seddon Railway Station (Seddon),-37.8090051386803,144.895671569116,2-WBE-mjp-7,Werribee,Werribee - City (Flinders Street),2,028430,FFFFFF,POINT (144.895671569116 -37.8090051386803)
1256,6,19996,Yarraville Railway Station (Yarraville),-37.8158504436364,144.889933707058,2-WBE-mjp-7,Werribee,Werribee - City (Flinders Street),2,028430,FFFFFF,POINT (144.889933707058 -37.8158504436364)
1257,7,19995,Spotswood Railway Station (Spotswood),-37.8306388752228,144.885933453192,2-WBE-mjp-7,Werribee,Werribee - City (Flinders Street),2,028430,FFFFFF,POINT (144.885933453192 -37.8306388752228)
1258,8,19994,Newport Railway Station (Newport),-37.8427175700807,144.8835999118,2-WBE-mjp-7,Werribee,Werribee - City (Flinders Street),2,028430,FFFFFF,POINT (144.8835999118 -37.8427175700807)
1259,9,19923,Laverton Railway Station (Laverton),-37.8636940413943,144.772616667957,2-WBE-mjp-7,Werribee,Werribee - City (Flinders Street),2,028430,FFFFFF,POINT (144.772616667957 -37.8636940413943)
1260,10,19924,Aircraft Railway Station (Laverton),-37.8666059463047,144.760809437357,2-WBE-mjp-7,Werribee,Werribee - City (Flinders Street),2,028430,FFFFFF,POINT (144.760809437357 -37.8666059463047)
1261,11,46468,Williams Landing Railway Station (Williams Landing),-37.8698653272992,144.747444719947,2-WBE-mjp-7,Werribee,Werribee - City (Flinders Street),2,028430,FFFFFF,POINT (144.747444719947 -37.8698653272992)
1262,12,19922,Hoppers Crossing Railway Station (Hoppers Crossing),-37.8832761791276,144.700954931478,2-WBE-mjp-7,Werribee,Werribee - City (Flinders Street),2,028430,FFFFFF,POINT (144.700954931478 -37.8832761791276)
1263,13,19921,Werribee Railway Station (Werribee),-37.8993780465718,144.661118011171,2-WBE-mjp-7,Werribee,Werribee - City (Flinders Street),2,028430,FFFFFF,POINT (144.661118011171 -37.8993780465718)
1264,1,19854,Flinders Street Railway Station (Melbourne City),-37.8183051340647,144.966964346167,2-B31-mjp-7,Craigieburn,Craigieburn - City (Flinders Street),2,FFBE00,000000,POINT (144.966964346167 -37.8183051340647)
1265,2,22180,Southern Cross Railway Station (Melbourne City),-37.8179364275358,144.951411219786,2-B31-mjp-7,Craigieburn,Craigieburn - City (Flinders Street),2,FFBE00,000000,POINT (144.951411219786 -37.8179364275358)
1266,3,19973,North Melbourne Railway Station (West Melbourne),-37.8074187741802,144.94256978252,2-B31-mjp-7,Craigieburn,Craigieburn - City (Flinders Street),2,FFBE00,000000,POINT (144.94256978252 -37.8074187741802)
1267,22,19988,Diamond Creek Railway Station (Diamond Creek),-37.6732974392963,145.15850619152,2-HBG-mjp-9,Hurstbridge,Hurstbridge - City (Flinders Street),2,BE1014,FFFFFF,POINT (145.15850619152 -37.6732974392963)
1268,23,19989,Wattle Glen Railway Station (Wattle Glen),-37.663967922998,145.181614533441,2-HBG-mjp-9,Hurstbridge,Hurstbridge - City (Flinders Street),2,BE1014,FFFFFF,POINT (145.181614533441 -37.663967922998)
1269,24,19990,Hurstbridge Railway Station (Hurstbridge),-37.6393981687798,145.192016891245,2-HBG-mjp-9,Hurstbridge,Hurstbridge - City (Flinders Street),2,BE1014,FFFFFF,POINT (145.192016891245 -37.6393981687798)
1270,14,19924,Aircraft Railway Station (Laverton),-37.8666059463047,144.760809437357,2-WBE-mjp-7,Werribee,Werribee - City (Flinders Street),2,028430,FFFFFF,POINT (144.760809437357 -37.8666059463047)
1271,15,46468,Williams Landing Railway Station (Williams Landing),-37.8698653272992,144.747444719947,2-WBE-mjp-7,Werribee,Werribee - City (Flinders Street),2,028430,FFFFFF,POINT (144.747444719947 -37.8698653272992)
1272,16,19922,Hoppers Crossing Railway Station (Hoppers Crossing),-37.8832761791276,144.700954931478,2-WBE-mjp-7,Werribee,Werribee - City (Flinders Street),2,028430,FFFFFF,POINT (144.700954931478 -37.8832761791276)
1273,17,19921,Werribee Railway Station (Werribee),-37.8993780465718,144.661118011171,2-WBE-mjp-7,Werribee,Werribee - City (Flinders Street),2,028430,FFFFFF,POINT (144.661118011171 -37.8993780465718)
1274,2,19843,Parliament Railway Station (Melbourne City),-37.8110540555366,144.972910916416,2-B31-mjp-10,Craigieburn,Craigieburn - City (Flinders Street),2,FFBE00,000000,POINT (144.972910916416 -37.8110540555366)
1275,3,19842,Melbourne Central Railway Station (Melbourne City),-37.8099387667448,144.962593535096,2-B31-mjp-10,Craigieburn,Craigieburn - City (Flinders Street),2,FFBE00,000000,POINT (144.962593535096 -37.8099387667448)
1276,4,19841,Flagstaff Railway Station (Melbourne City),-37.811981307387,144.955653760429,2-B31-mjp-10,Craigieburn,Craigieburn - City (Flinders Street),2,FFBE00,000000,POINT (144.955653760429 -37.811981307387)
1277,5,19973,North Melbourne Railway Station (West Melbourne),-37.8074187741802,144.94256978252,2-B31-mjp-10,Craigieburn,Craigieburn - City (Flinders Street),2,FFBE00,000000,POINT (144.94256978252 -37.8074187741802)
1278,6,20041,Kensington Railway Station (Kensington),-37.7937802194996,144.930524437444,2-B31-mjp-10,Craigieburn,Craigieburn - City (Flinders Street),2,FFBE00,000000,POINT (144.930524437444 -37.7937802194996)
1279,7,20040,Newmarket Railway Station (Flemington),-37.7873276709024,144.928978466737,2-B31-mjp-10,Craigieburn,Craigieburn - City (Flinders Street),2,FFBE00,000000,POINT (144.928978466737 -37.7873276709024)
1280,8,20039,Ascot Vale Railway Station (Ascot Vale),-37.7753060851473,144.921820740203,2-B31-mjp-10,Craigieburn,Craigieburn - City (Flinders Street),2,FFBE00,000000,POINT (144.921820740203 -37.7753060851473)
1281,9,20038,Moonee Ponds Railway Station (Moonee Ponds),-37.7657066626926,144.919160695912,2-B31-mjp-10,Craigieburn,Craigieburn - City (Flinders Street),2,FFBE00,000000,POINT (144.919160695912 -37.7657066626926)
1282,10,20037,Essendon Railway Station (Essendon),-37.7560116950915,144.916197501013,2-B31-mjp-10,Craigieburn,Craigieburn - City (Flinders Street),2,FFBE00,000000,POINT (144.916197501013 -37.7560116950915)
1283,11,20036,Glenbervie Railway Station (Essendon),-37.7472098464261,144.920938683118,2-B31-mjp-10,Craigieburn,Craigieburn - City (Flinders Street),2,FFBE00,000000,POINT (144.920938683118 -37.7472098464261)
1284,12,20035,Strathmore Railway Station (Strathmore),-37.7435913223557,144.927315711579,2-B31-mjp-10,Craigieburn,Craigieburn - City (Flinders Street),2,FFBE00,000000,POINT (144.927315711579 -37.7435913223557)
1285,13,20034,Pascoe Vale Railway Station (Pascoe Vale),-37.7307559550131,144.928195624317,2-B31-mjp-10,Craigieburn,Craigieburn - City (Flinders Street),2,FFBE00,000000,POINT (144.928195624317 -37.7307559550131)
1286,14,20033,Oak Park Railway Station (Oak Park),-37.717949728725,144.921518773078,2-B31-mjp-10,Craigieburn,Craigieburn - City (Flinders Street),2,FFBE00,000000,POINT (144.921518773078 -37.717949728725)
1287,15,20032,Glenroy Railway Station (Glenroy),-37.7045363302368,144.917220403897,2-B31-mjp-10,Craigieburn,Craigieburn - City (Flinders Street),2,FFBE00,000000,POINT (144.917220403897 -37.7045363302368)
1288,16,20031,Jacana Railway Station (Glenroy),-37.6951307851368,144.915850518758,2-B31-mjp-10,Craigieburn,Craigieburn - City (Flinders Street),2,FFBE00,000000,POINT (144.915850518758 -37.6951307851368)
1289,17,20030,Broadmeadows Railway Station (Broadmeadows),-37.6830492642131,144.919613216031,2-B31-mjp-10,Craigieburn,Craigieburn - City (Flinders Street),2,FFBE00,000000,POINT (144.919613216031 -37.6830492642131)
1290,18,44817,Coolaroo Railway Station (Coolaroo),-37.6610025309748,144.92605556678,2-B31-mjp-10,Craigieburn,Craigieburn - City (Flinders Street),2,FFBE00,000000,POINT (144.92605556678 -37.6610025309748)
1291,19,40220,Roxburgh Park Railway Station (Roxburgh Park),-37.6382312060642,144.935403682146,2-B31-mjp-10,Craigieburn,Craigieburn - City (Flinders Street),2,FFBE00,000000,POINT (144.935403682146 -37.6382312060642)
1292,20,40221,Craigieburn Railway Station (Craigieburn),-37.6018169039495,144.943320312889,2-B31-mjp-10,Craigieburn,Craigieburn - City (Flinders Street),2,FFBE00,000000,POINT (144.943320312889 -37.6018169039495)
1293,1,19841,Flagstaff Railway Station (Melbourne City),-37.811981307387,144.955653760429,2-B31-mjp-5,Craigieburn,Craigieburn - City (Flinders Street),2,FFBE00,000000,POINT (144.955653760429 -37.811981307387)
1294,2,19842,Melbourne Central Railway Station (Melbourne City),-37.8099387667448,144.962593535096,2-B31-mjp-5,Craigieburn,Craigieburn - City (Flinders Street),2,FFBE00,000000,POINT (144.962593535096 -37.8099387667448)
1295,3,19843,Parliament Railway Station (Melbourne City),-37.8110540555366,144.972910916416,2-B31-mjp-5,Craigieburn,Craigieburn - City (Flinders Street),2,FFBE00,000000,POINT (144.972910916416 -37.8110540555366)
1296,4,19854,Flinders Street Railway Station (Melbourne City),-37.8183051340647,144.966964346167,2-B31-mjp-5,Craigieburn,Craigieburn - City (Flinders Street),2,FFBE00,000000,POINT (144.966964346167 -37.8183051340647)
1297,5,22180,Southern Cross Railway Station (Melbourne City),-37.8179364275358,144.951411219786,2-B31-mjp-5,Craigieburn,Craigieburn - City (Flinders Street),2,FFBE00,000000,POINT (144.951411219786 -37.8179364275358)
1298,6,19973,North Melbourne Railway Station (West Melbourne),-37.8074187741802,144.94256978252,2-B31-mjp-5,Craigieburn,Craigieburn - City (Flinders Street),2,FFBE00,000000,POINT (144.94256978252 -37.8074187741802)
1299,7,20041,Kensington Railway Station (Kensington),-37.7937802194996,144.930524437444,2-B31-mjp-5,Craigieburn,Craigieburn - City (Flinders Street),2,FFBE00,000000,POINT (144.930524437444 -37.7937802194996)
1300,8,20040,Newmarket Railway Station (Flemington),-37.7873276709024,144.928978466737,2-B31-mjp-5,Craigieburn,Craigieburn - City (Flinders Street),2,FFBE00,000000,POINT (144.928978466737 -37.7873276709024)
1301,9,20039,Ascot Vale Railway Station (Ascot Vale),-37.7753060851473,144.921820740203,2-B31-mjp-5,Craigieburn,Craigieburn - City (Flinders Street),2,FFBE00,000000,POINT (144.921820740203 -37.7753060851473)
1302,10,20038,Moonee Ponds Railway Station (Moonee Ponds),-37.7657066626926,144.919160695912,2-B31-mjp-5,Craigieburn,Craigieburn - City (Flinders Street),2,FFBE00,000000,POINT (144.919160695912 -37.7657066626926)
1303,11,20037,Essendon Railway Station (Essendon),-37.7560116950915,144.916197501013,2-B31-mjp-5,Craigieburn,Craigieburn - City (Flinders Street),2,FFBE00,000000,POINT (144.916197501013 -37.7560116950915)
1304,12,20036,Glenbervie Railway Station (Essendon),-37.7472098464261,144.920938683118,2-B31-mjp-5,Craigieburn,Craigieburn - City (Flinders Street),2,FFBE00,000000,POINT (144.920938683118 -37.7472098464261)
1305,13,20035,Strathmore Railway Station (Strathmore),-37.7435913223557,144.927315711579,2-B31-mjp-5,Craigieburn,Craigieburn - City (Flinders Street),2,FFBE00,000000,POINT (144.927315711579 -37.7435913223557)
1306,14,20034,Pascoe Vale Railway Station (Pascoe Vale),-37.7307559550131,144.928195624317,2-B31-mjp-5,Craigieburn,Craigieburn - City (Flinders Street),2,FFBE00,000000,POINT (144.928195624317 -37.7307559550131)
1307,15,20033,Oak Park Railway Station (Oak Park),-37.717949728725,144.921518773078,2-B31-mjp-5,Craigieburn,Craigieburn - City (Flinders Street),2,FFBE00,000000,POINT (144.921518773078 -37.717949728725)
1308,16,20032,Glenroy Railway Station (Glenroy),-37.7045363302368,144.917220403897,2-B31-mjp-5,Craigieburn,Craigieburn - City (Flinders Street),2,FFBE00,000000,POINT (144.917220403897 -37.7045363302368)
1309,17,20031,Jacana Railway Station (Glenroy),-37.6951307851368,144.915850518758,2-B31-mjp-5,Craigieburn,Craigieburn - City (Flinders Street),2,FFBE00,000000,POINT (144.915850518758 -37.6951307851368)
1310,18,20030,Broadmeadows Railway Station (Broadmeadows),-37.6830492642131,144.919613216031,2-B31-mjp-5,Craigieburn,Craigieburn - City (Flinders Street),2,FFBE00,000000,POINT (144.919613216031 -37.6830492642131)
1311,1,19854,Flinders Street Railway Station (Melbourne City),-37.8183051340647,144.966964346167,2-B31-mjp-6,Craigieburn,Craigieburn - City (Flinders Street),2,FFBE00,000000,POINT (144.966964346167 -37.8183051340647)
1312,2,19843,Parliament Railway Station (Melbourne City),-37.8110540555366,144.972910916416,2-B31-mjp-6,Craigieburn,Craigieburn - City (Flinders Street),2,FFBE00,000000,POINT (144.972910916416 -37.8110540555366)
1313,3,19842,Melbourne Central Railway Station (Melbourne City),-37.8099387667448,144.962593535096,2-B31-mjp-6,Craigieburn,Craigieburn - City (Flinders Street),2,FFBE00,000000,POINT (144.962593535096 -37.8099387667448)
1314,4,19841,Flagstaff Railway Station (Melbourne City),-37.811981307387,144.955653760429,2-B31-mjp-6,Craigieburn,Craigieburn - City (Flinders Street),2,FFBE00,000000,POINT (144.955653760429 -37.811981307387)
1315,5,19973,North Melbourne Railway Station (West Melbourne),-37.8074187741802,144.94256978252,2-B31-mjp-6,Craigieburn,Craigieburn - City (Flinders Street),2,FFBE00,000000,POINT (144.94256978252 -37.8074187741802)
1316,6,20041,Kensington Railway Station (Kensington),-37.7937802194996,144.930524437444,2-B31-mjp-6,Craigieburn,Craigieburn - City (Flinders Street),2,FFBE00,000000,POINT (144.930524437444 -37.7937802194996)
1317,7,20040,Newmarket Railway Station (Flemington),-37.7873276709024,144.928978466737,2-B31-mjp-6,Craigieburn,Craigieburn - City (Flinders Street),2,FFBE00,000000,POINT (144.928978466737 -37.7873276709024)
1318,8,20039,Ascot Vale Railway Station (Ascot Vale),-37.7753060851473,144.921820740203,2-B31-mjp-6,Craigieburn,Craigieburn - City (Flinders Street),2,FFBE00,000000,POINT (144.921820740203 -37.7753060851473)
1319,9,20038,Moonee Ponds Railway Station (Moonee Ponds),-37.7657066626926,144.919160695912,2-B31-mjp-6,Craigieburn,Craigieburn - City (Flinders Street),2,FFBE00,000000,POINT (144.919160695912 -37.7657066626926)
1320,10,20037,Essendon Railway Station (Essendon),-37.7560116950915,144.916197501013,2-B31-mjp-6,Craigieburn,Craigieburn - City (Flinders Street),2,FFBE00,000000,POINT (144.916197501013 -37.7560116950915)
1321,11,20036,Glenbervie Railway Station (Essendon),-37.7472098464261,144.920938683118,2-B31-mjp-6,Craigieburn,Craigieburn - City (Flinders Street),2,FFBE00,000000,POINT (144.920938683118 -37.7472098464261)
1322,12,20035,Strathmore Railway Station (Strathmore),-37.7435913223557,144.927315711579,2-B31-mjp-6,Craigieburn,Craigieburn - City (Flinders Street),2,FFBE00,000000,POINT (144.927315711579 -37.7435913223557)
1323,13,20034,Pascoe Vale Railway Station (Pascoe Vale),-37.7307559550131,144.928195624317,2-B31-mjp-6,Craigieburn,Craigieburn - City (Flinders Street),2,FFBE00,000000,POINT (144.928195624317 -37.7307559550131)
1324,14,20033,Oak Park Railway Station (Oak Park),-37.717949728725,144.921518773078,2-B31-mjp-6,Craigieburn,Craigieburn - City (Flinders Street),2,FFBE00,000000,POINT (144.921518773078 -37.717949728725)
1325,15,20032,Glenroy Railway Station (Glenroy),-37.7045363302368,144.917220403897,2-B31-mjp-6,Craigieburn,Craigieburn - City (Flinders Street),2,FFBE00,000000,POINT (144.917220403897 -37.7045363302368)
1326,16,20031,Jacana Railway Station (Glenroy),-37.6951307851368,144.915850518758,2-B31-mjp-6,Craigieburn,Craigieburn - City (Flinders Street),2,FFBE00,000000,POINT (144.915850518758 -37.6951307851368)
1327,17,20030,Broadmeadows Railway Station (Broadmeadows),-37.6830492642131,144.919613216031,2-B31-mjp-6,Craigieburn,Craigieburn - City (Flinders Street),2,FFBE00,000000,POINT (144.919613216031 -37.6830492642131)
1328,18,44817,Coolaroo Railway Station (Coolaroo),-37.6610025309748,144.92605556678,2-B31-mjp-6,Craigieburn,Craigieburn - City (Flinders Street),2,FFBE00,000000,POINT (144.92605556678 -37.6610025309748)
1329,19,40220,Roxburgh Park Railway Station (Roxburgh Park),-37.6382312060642,144.935403682146,2-B31-mjp-6,Craigieburn,Craigieburn - City (Flinders Street),2,FFBE00,000000,POINT (144.935403682146 -37.6382312060642)
1330,20,40221,Craigieburn Railway Station (Craigieburn),-37.6018169039495,144.943320312889,2-B31-mjp-6,Craigieburn,Craigieburn - City (Flinders Street),2,FFBE00,000000,POINT (144.943320312889 -37.6018169039495)
1331,4,20041,Kensington Railway Station (Kensington),-37.7937802194996,144.930524437444,2-B31-mjp-7,Craigieburn,Craigieburn - City (Flinders Street),2,FFBE00,000000,POINT (144.930524437444 -37.7937802194996)
1332,5,20040,Newmarket Railway Station (Flemington),-37.7873276709024,144.928978466737,2-B31-mjp-7,Craigieburn,Craigieburn - City (Flinders Street),2,FFBE00,000000,POINT (144.928978466737 -37.7873276709024)
1333,6,20039,Ascot Vale Railway Station (Ascot Vale),-37.7753060851473,144.921820740203,2-B31-mjp-7,Craigieburn,Craigieburn - City (Flinders Street),2,FFBE00,000000,POINT (144.921820740203 -37.7753060851473)
1334,7,20038,Moonee Ponds Railway Station (Moonee Ponds),-37.7657066626926,144.919160695912,2-B31-mjp-7,Craigieburn,Craigieburn - City (Flinders Street),2,FFBE00,000000,POINT (144.919160695912 -37.7657066626926)
1335,8,20037,Essendon Railway Station (Essendon),-37.7560116950915,144.916197501013,2-B31-mjp-7,Craigieburn,Craigieburn - City (Flinders Street),2,FFBE00,000000,POINT (144.916197501013 -37.7560116950915)
1336,9,20036,Glenbervie Railway Station (Essendon),-37.7472098464261,144.920938683118,2-B31-mjp-7,Craigieburn,Craigieburn - City (Flinders Street),2,FFBE00,000000,POINT (144.920938683118 -37.7472098464261)
1337,10,20035,Strathmore Railway Station (Strathmore),-37.7435913223557,144.927315711579,2-B31-mjp-7,Craigieburn,Craigieburn - City (Flinders Street),2,FFBE00,000000,POINT (144.927315711579 -37.7435913223557)
1338,11,20034,Pascoe Vale Railway Station (Pascoe Vale),-37.7307559550131,144.928195624317,2-B31-mjp-7,Craigieburn,Craigieburn - City (Flinders Street),2,FFBE00,000000,POINT (144.928195624317 -37.7307559550131)
1339,12,20033,Oak Park Railway Station (Oak Park),-37.717949728725,144.921518773078,2-B31-mjp-7,Craigieburn,Craigieburn - City (Flinders Street),2,FFBE00,000000,POINT (144.921518773078 -37.717949728725)
1340,13,20032,Glenroy Railway Station (Glenroy),-37.7045363302368,144.917220403897,2-B31-mjp-7,Craigieburn,Craigieburn - City (Flinders Street),2,FFBE00,000000,POINT (144.917220403897 -37.7045363302368)
1341,14,20031,Jacana Railway Station (Glenroy),-37.6951307851368,144.915850518758,2-B31-mjp-7,Craigieburn,Craigieburn - City (Flinders Street),2,FFBE00,000000,POINT (144.915850518758 -37.6951307851368)
1342,15,20030,Broadmeadows Railway Station (Broadmeadows),-37.6830492642131,144.919613216031,2-B31-mjp-7,Craigieburn,Craigieburn - City (Flinders Street),2,FFBE00,000000,POINT (144.919613216031 -37.6830492642131)
